sale_id,sale_date,customer_name,email,region_name,product_name,category,quantity,sale_amount
307,2024-03-30,Pooja Reddy,pooja.reddy@example.com,North,Keyboard,Accessories,4,6000.0
447,2023-01-02,Neha Reddy,neha.reddy@example.com,North,Keyboard,Accessories,5,7500.0
487,2023-12-17,Rahul Kumar,rahul.kumar@example.com,North,Keyboard,Accessories,2,3000.0
560,2023-04-11,Amit Reddy,amit.reddy@example.com,North,Keyboard,Accessories,3,4500.0
589,2023-12-23,Karan Gupta,karan.gupta@example.com,North,Keyboard,Accessories,5,7500.0
611,2024-01-14,Simran Iyer,simran.iyer@example.com,North,Keyboard,Accessories,1,1500.0
619,2024-03-15,Simran Patel,simran.patel@example.com,North,Keyboard,Accessories,1,1500.0
623,2024-07-18,Ravi Verma,ravi.verma@example.com,North,Keyboard,Accessories,3,4500.0
660,2024-11-20,Ravi Chopra,ravi.chopra@example.com,North,Keyboard,Accessories,4,6000.0
680,2024-04-08,Arjun Patel,arjun.patel@example.com,North,Keyboard,Accessories,5,7500.0
727,2024-04-02,Ravi Sharma,ravi.sharma@example.com,North,Keyboard,Accessories,5,7500.0
759,2024-03-06,Simran Iyer,simran.iyer@example.com,North,Keyboard,Accessories,3,4500.0
764,2023-02-11,Simran Singh,simran.singh@example.com,North,Keyboard,Accessories,2,3000.0
769,2023-06-21,Priya Patel,priya.patel@example.com,North,Keyboard,Accessories,1,1500.0
787,2024-10-01,Sneha Sharma,sneha.sharma@example.com,North,Keyboard,Accessories,1,1500.0
824,2024-11-16,Arjun Patel,arjun.patel@example.com,North,Keyboard,Accessories,2,3000.0
848,2023-02-07,Rahul Sharma,rahul.sharma@example.com,North,Keyboard,Accessories,5,7500.0
934,2023-05-18,Sneha Sharma,sneha.sharma@example.com,North,Keyboard,Accessories,4,6000.0
963,2024-09-14,Sneha Patel,sneha.patel@example.com,North,Keyboard,Accessories,3,4500.0
979,2024-03-14,Sneha Sharma,sneha.sharma@example.com,North,Keyboard,Accessories,4,6000.0
985,2024-06-04,Sneha Iyer,sneha.iyer@example.com,North,Keyboard,Accessories,5,7500.0
112,2023-07-07,Rahul Singh,rahul.singh@example.com,Central,Mouse,Accessories,2,1400.0
234,2023-06-22,Ravi Verma,ravi.verma@example.com,Central,Mouse,Accessories,3,2100.0
328,2024-07-28,Pooja Patel,pooja.patel@example.com,Central,Mouse,Accessories,3,2100.0
358,2024-12-07,Amit Reddy,amit.reddy@example.com,Central,Mouse,Accessories,2,1400.0
488,2024-09-26,Karan Gupta,karan.gupta@example.com,Central,Mouse,Accessories,4,2800.0
504,2023-10-17,Simran Patel,simran.patel@example.com,Central,Mouse,Accessories,1,700.0
546,2023-02-26,Arjun Patel,arjun.patel@example.com,Central,Mouse,Accessories,5,3500.0
552,2023-11-29,Sneha Sharma,sneha.sharma@example.com,Central,Mouse,Accessories,3,2100.0
571,2023-05-22,Priya Reddy,priya.reddy@example.com,Central,Mouse,Accessories,3,2100.0
574,2023-07-15,Sneha Chopra,sneha.chopra@example.com,Central,Mouse,Accessories,4,2800.0
718,2023-06-16,Simran Singh,simran.singh@example.com,Central,Mouse,Accessories,3,2100.0
723,2023-09-04,Priya Singh,priya.singh@example.com,Central,Mouse,Accessories,5,3500.0
788,2023-06-28,Karan Gupta,karan.gupta@example.com,Central,Mouse,Accessories,1,700.0
811,2023-05-11,Karan Gupta,karan.gupta@example.com,Central,Mouse,Accessories,5,3500.0
815,2023-06-04,Simran Verma,simran.verma@example.com,Central,Mouse,Accessories,5,3500.0
832,2023-06-29,Amit Patel,amit.patel@example.com,Central,Mouse,Accessories,4,2800.0
833,2024-09-04,Simran Kumar,simran.kumar@example.com,Central,Mouse,Accessories,5,3500.0
929,2023-03-03,Neha Sharma,neha.sharma@example.com,Central,Mouse,Accessories,5,3500.0
992,2024-12-04,Amit Iyer,amit.iyer@example.com,Central,Mouse,Accessories,4,2800.0
994,2023-07-15,Simran Patel,simran.patel@example.com,Central,Mouse,Accessories,4,2800.0
28,2024-06-30,Ravi Reddy,ravi.reddy@example.com,West,Mouse,Accessories,5,3500.0
31,2024-05-31,Rahul Singh,rahul.singh@example.com,West,Mouse,Accessories,5,3500.0
36,2023-09-11,Arjun Patel,arjun.patel@example.com,West,Mouse,Accessories,4,2800.0
37,2024-09-07,Amit Reddy,amit.reddy@example.com,West,Mouse,Accessories,5,3500.0
52,2023-07-28,Arjun Reddy,arjun.reddy@example.com,West,Mouse,Accessories,5,3500.0
117,2023-04-21,Pooja Singh,pooja.singh@example.com,West,Mouse,Accessories,2,1400.0
173,2023-03-04,Karan Iyer,karan.iyer@example.com,West,Mouse,Accessories,1,700.0
190,2023-09-07,Sneha Mehta,sneha.mehta@example.com,West,Mouse,Accessories,4,2800.0
230,2024-03-28,Simran Verma,simran.verma@example.com,West,Mouse,Accessories,5,3500.0
260,2023-09-27,Arjun Reddy,arjun.reddy@example.com,West,Mouse,Accessories,2,1400.0
278,2024-01-13,Neha Chopra,neha.chopra@example.com,West,Mouse,Accessories,3,2100.0
362,2023-10-23,Amit Chopra,amit.chopra@example.com,West,Mouse,Accessories,4,2800.0
367,2023-07-18,Neha Mehta,neha.mehta@example.com,West,Mouse,Accessories,4,2800.0
399,2023-05-05,Karan Sharma,karan.sharma@example.com,West,Mouse,Accessories,3,2100.0
406,2023-04-13,Sneha Sharma,sneha.sharma@example.com,West,Mouse,Accessories,5,3500.0
416,2023-12-10,Amit Reddy,amit.reddy@example.com,West,Mouse,Accessories,1,700.0
456,2024-02-18,Priya Reddy,priya.reddy@example.com,West,Mouse,Accessories,5,3500.0
477,2023-09-30,Amit Reddy,amit.reddy@example.com,West,Mouse,Accessories,3,2100.0
508,2023-06-02,Amit Reddy,amit.reddy@example.com,West,Mouse,Accessories,5,3500.0
521,2024-09-05,Sneha Patel,sneha.patel@example.com,West,Mouse,Accessories,5,3500.0
638,2024-06-28,Arjun Patel,arjun.patel@example.com,West,Mouse,Accessories,3,2100.0
656,2024-10-30,Rahul Singh,rahul.singh@example.com,West,Mouse,Accessories,5,3500.0
687,2023-03-29,Karan Gupta,karan.gupta@example.com,West,Mouse,Accessories,5,3500.0
690,2023-02-27,Amit Chopra,amit.chopra@example.com,West,Mouse,Accessories,4,2800.0
703,2023-08-13,Priya Reddy,priya.reddy@example.com,West,Mouse,Accessories,3,2100.0
730,2024-09-07,Pooja Singh,pooja.singh@example.com,West,Mouse,Accessories,1,700.0
737,2023-11-24,Priya Reddy,priya.reddy@example.com,West,Mouse,Accessories,1,700.0
745,2024-02-03,Simran Kumar,simran.kumar@example.com,West,Mouse,Accessories,5,3500.0
773,2024-07-14,Simran Kumar,simran.kumar@example.com,West,Mouse,Accessories,5,3500.0
999,2023-12-18,Rahul Singh,rahul.singh@example.com,West,Mouse,Accessories,3,2100.0
47,2024-08-13,Ravi Chopra,ravi.chopra@example.com,East,Mouse,Accessories,5,3500.0
167,2024-01-25,Arjun Patel,arjun.patel@example.com,East,Mouse,Accessories,4,2800.0
182,2024-05-25,Simran Singh,simran.singh@example.com,East,Mouse,Accessories,2,1400.0
186,2023-09-30,Rahul Singh,rahul.singh@example.com,East,Mouse,Accessories,2,1400.0
265,2024-12-05,Amit Chopra,amit.chopra@example.com,East,Mouse,Accessories,4,2800.0
289,2024-01-12,Amit Patel,amit.patel@example.com,East,Mouse,Accessories,5,3500.0
325,2023-07-23,Arjun Gupta,arjun.gupta@example.com,East,Mouse,Accessories,5,3500.0
381,2023-08-08,Neha Patel,neha.patel@example.com,East,Mouse,Accessories,3,2100.0
427,2023-03-31,Sneha Reddy,sneha.reddy@example.com,East,Mouse,Accessories,2,1400.0
584,2024-04-10,Amit Iyer,amit.iyer@example.com,East,Mouse,Accessories,3,2100.0
595,2024-12-27,Neha Iyer,neha.iyer@example.com,East,Mouse,Accessories,2,1400.0
604,2023-10-28,Ravi Reddy,ravi.reddy@example.com,East,Mouse,Accessories,5,3500.0
647,2023-05-04,Amit Patel,amit.patel@example.com,East,Mouse,Accessories,1,700.0
673,2024-02-26,Ravi Verma,ravi.verma@example.com,East,Mouse,Accessories,1,700.0
702,2024-06-09,Sneha Mehta,sneha.mehta@example.com,East,Mouse,Accessories,3,2100.0
709,2024-08-13,Priya Reddy,priya.reddy@example.com,East,Mouse,Accessories,1,700.0
757,2024-05-27,Sneha Patel,sneha.patel@example.com,East,Mouse,Accessories,5,3500.0
789,2023-01-22,Neha Iyer,neha.iyer@example.com,East,Mouse,Accessories,4,2800.0
949,2023-01-06,Sneha Patel,sneha.patel@example.com,East,Mouse,Accessories,3,2100.0
69,2024-03-20,Sneha Iyer,sneha.iyer@example.com,South,Mouse,Accessories,4,2800.0
96,2023-08-04,Sneha Chopra,sneha.chopra@example.com,South,Mouse,Accessories,2,1400.0
128,2023-01-07,Arjun Reddy,arjun.reddy@example.com,South,Mouse,Accessories,1,700.0
210,2024-11-23,Karan Iyer,karan.iyer@example.com,South,Mouse,Accessories,2,1400.0
294,2024-04-21,Ravi Chopra,ravi.chopra@example.com,South,Mouse,Accessories,3,2100.0
297,2023-10-08,Ravi Singh,ravi.singh@example.com,South,Mouse,Accessories,4,2800.0
385,2024-07-05,Neha Patel,neha.patel@example.com,South,Mouse,Accessories,5,3500.0
401,2024-04-24,Sneha Reddy,sneha.reddy@example.com,South,Mouse,Accessories,1,700.0
407,2023-06-13,Arjun Reddy,arjun.reddy@example.com,South,Mouse,Accessories,4,2800.0
491,2024-12-18,Karan Verma,karan.verma@example.com,South,Mouse,Accessories,2,1400.0
514,2023-08-31,Pooja Sharma,pooja.sharma@example.com,South,Mouse,Accessories,2,1400.0
603,2023-07-12,Rahul Singh,rahul.singh@example.com,South,Mouse,Accessories,5,3500.0
658,2024-08-30,Ravi Singh,ravi.singh@example.com,South,Mouse,Accessories,3,2100.0
689,2024-11-17,Karan Gupta,karan.gupta@example.com,South,Mouse,Accessories,1,700.0
708,2023-07-20,Amit Reddy,amit.reddy@example.com,South,Mouse,Accessories,3,2100.0
729,2023-09-30,Ravi Chopra,ravi.chopra@example.com,South,Mouse,Accessories,4,2800.0
761,2024-01-18,Neha Sharma,neha.sharma@example.com,South,Mouse,Accessories,5,3500.0
806,2023-05-07,Karan Gupta,karan.gupta@example.com,South,Mouse,Accessories,1,700.0
838,2024-05-13,Priya Kumar,priya.kumar@example.com,South,Mouse,Accessories,2,1400.0
864,2024-12-10,Amit Patel,amit.patel@example.com,South,Mouse,Accessories,5,3500.0
870,2023-08-26,Arjun Reddy,arjun.reddy@example.com,South,Mouse,Accessories,1,700.0
871,2024-07-01,Karan Patel,karan.patel@example.com,South,Mouse,Accessories,5,3500.0
913,2023-06-07,Neha Reddy,neha.reddy@example.com,South,Mouse,Accessories,2,1400.0
991,2023-01-18,Priya Reddy,priya.reddy@example.com,South,Mouse,Accessories,5,3500.0
1,2023-11-27,Arjun Patel,arjun.patel@example.com,North,Mouse,Accessories,20,3500.0
13,2023-12-07,Amit Patel,amit.patel@example.com,North,Mouse,Accessories,5,3500.0
54,2024-05-18,Amit Patel,amit.patel@example.com,North,Mouse,Accessories,1,700.0
105,2023-12-23,Sneha Reddy,sneha.reddy@example.com,North,Mouse,Accessories,2,1400.0
238,2024-02-25,Sneha Patel,sneha.patel@example.com,North,Mouse,Accessories,1,700.0
302,2023-09-20,Pooja Patel,pooja.patel@example.com,North,Mouse,Accessories,5,3500.0
369,2023-12-30,Rahul Singh,rahul.singh@example.com,North,Mouse,Accessories,5,3500.0
419,2023-11-05,Arjun Gupta,arjun.gupta@example.com,North,Mouse,Accessories,2,1400.0
420,2023-01-14,Sneha Patel,sneha.patel@example.com,North,Mouse,Accessories,4,2800.0
444,2024-03-20,Priya Reddy,priya.reddy@example.com,North,Mouse,Accessories,2,1400.0
457,2023-10-30,Rahul Singh,rahul.singh@example.com,North,Mouse,Accessories,4,2800.0
475,2023-12-31,Amit Iyer,amit.iyer@example.com,North,Mouse,Accessories,1,700.0
493,2023-01-27,Sneha Sharma,sneha.sharma@example.com,North,Mouse,Accessories,4,2800.0
495,2023-02-24,Priya Sharma,priya.sharma@example.com,North,Mouse,Accessories,1,700.0
513,2024-02-03,Simran Patel,simran.patel@example.com,North,Mouse,Accessories,1,700.0
517,2023-04-20,Neha Mehta,neha.mehta@example.com,North,Mouse,Accessories,2,1400.0
577,2024-03-12,Rahul Singh,rahul.singh@example.com,North,Mouse,Accessories,2,1400.0
598,2024-10-07,Simran Iyer,simran.iyer@example.com,North,Mouse,Accessories,5,3500.0
599,2024-08-09,Arjun Patel,arjun.patel@example.com,North,Mouse,Accessories,3,2100.0
655,2024-07-25,Simran Patel,simran.patel@example.com,North,Mouse,Accessories,2,1400.0
675,2024-04-09,Amit Reddy,amit.reddy@example.com,North,Mouse,Accessories,2,1400.0
802,2023-06-14,Priya Reddy,priya.reddy@example.com,North,Mouse,Accessories,1,700.0
805,2023-09-26,Sneha Sharma,sneha.sharma@example.com,North,Mouse,Accessories,1,700.0
911,2024-03-31,Neha Iyer,neha.iyer@example.com,North,Mouse,Accessories,3,2100.0
923,2024-08-17,Arjun Reddy,arjun.reddy@example.com,North,Mouse,Accessories,5,3500.0
951,2023-09-17,Simran Singh,simran.singh@example.com,North,Mouse,Accessories,5,3500.0
972,2024-12-22,Rahul Kumar,rahul.kumar@example.com,North,Mouse,Accessories,1,700.0
977,2024-02-24,Arjun Gupta,arjun.gupta@example.com,North,Mouse,Accessories,4,2800.0
